2026-06-09 13:39:12 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.68 humidity=60.83 status=Warning reason=温度过高
2026-06-09 13:45:20 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.25 humidity=67.05 status=Normal reason=无异常
2026-06-09 13:45:25 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.14 humidity=68.77 status=Warning reason=温度过高
2026-06-09 13:45:25 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.77 humidity=63.92 status=Warning reason=温度过高
2026-06-09 13:45:30 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.49 humidity=59.46 status=Warning reason=温度过高
2026-06-09 13:45:30 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.67 humidity=79.10 status=Warning reason=湿度过高
2026-06-09 13:45:35 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.59 humidity=74.59 status=Warning reason=温度过高、湿度过高
2026-06-09 13:45:35 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.99 humidity=75.41 status=Warning reason=温度过高、湿度过高
2026-06-09 13:45:40 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.89 humidity=56.45 status=Warning reason=温度过高
2026-06-09 13:45:40 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.98 humidity=75.42 status=Warning reason=温度过高、湿度过高
2026-06-09 13:45:45 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.20 humidity=70.76 status=Warning reason=湿度过高
2026-06-09 13:45:45 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.87 humidity=75.29 status=Warning reason=湿度过高
2026-06-09 13:45:50 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.14 humidity=63.30 status=Warning reason=温度过高
2026-06-09 13:45:50 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.15 humidity=63.30 status=Warning reason=温度过高
2026-06-09 13:45:55 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.35 humidity=70.81 status=Warning reason=温度过高、湿度过高
2026-06-09 13:45:55 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.72 humidity=77.45 status=Warning reason=湿度过高
2026-06-09 13:46:00 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.58 humidity=64.19 status=Warning reason=温度过高
2026-06-09 13:46:00 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.60 humidity=60.11 status=Warning reason=温度过高
2026-06-09 13:46:05 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.85 humidity=63.09 status=Warning reason=温度过高
2026-06-09 13:46:05 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.95 humidity=68.72 status=Warning reason=温度过高
2026-06-09 13:46:10 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.35 humidity=64.32 status=Warning reason=温度过高
2026-06-09 13:46:10 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.29 humidity=73.27 status=Normal reason=无异常
2026-06-09 13:46:15 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.45 humidity=61.68 status=Warning reason=温度过高
2026-06-09 13:46:15 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.80 humidity=73.57 status=Normal reason=无异常
2026-06-09 13:46:20 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.23 humidity=60.58 status=Normal reason=无异常
2026-06-09 13:46:20 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.93 humidity=67.96 status=Warning reason=温度过高
2026-06-09 13:46:25 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.41 humidity=63.42 status=Normal reason=无异常
2026-06-09 13:46:25 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.75 humidity=64.63 status=Warning reason=温度过高
2026-06-09 13:46:30 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.78 humidity=59.06 status=Normal reason=无异常
2026-06-09 13:46:30 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.10 humidity=79.23 status=Warning reason=湿度过高
2026-06-09 13:46:35 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.37 humidity=57.19 status=Warning reason=温度过高
2026-06-09 13:46:35 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=29.28 humidity=72.57 status=Normal reason=无异常
2026-06-09 13:46:40 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.71 humidity=71.48 status=Warning reason=湿度过高
2026-06-09 13:46:40 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.32 humidity=73.22 status=Normal reason=无异常
2026-06-09 13:46:45 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.28 humidity=57.66 status=Warning reason=温度过高
2026-06-09 13:46:45 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.88 humidity=78.49 status=Warning reason=湿度过高
2026-06-09 13:46:50 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.13 humidity=66.68 status=Normal reason=无异常
2026-06-09 13:46:50 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=29.11 humidity=70.13 status=Normal reason=无异常
2026-06-09 13:46:55 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.87 humidity=62.06 status=Normal reason=无异常
2026-06-09 13:46:55 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.96 humidity=68.99 status=Warning reason=温度过高
2026-06-09 13:47:00 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.68 humidity=59.69 status=Normal reason=无异常
2026-06-09 13:47:00 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.22 humidity=74.20 status=Normal reason=无异常
2026-06-09 13:47:05 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.63 humidity=60.81 status=Normal reason=无异常
2026-06-09 13:47:05 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.26 humidity=62.89 status=Normal reason=无异常
2026-06-09 13:47:10 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.95 humidity=70.40 status=Warning reason=温度过高、湿度过高
2026-06-09 13:47:10 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.33 humidity=78.67 status=Warning reason=湿度过高
2026-06-09 13:47:15 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.09 humidity=59.24 status=Warning reason=温度过高
2026-06-09 13:47:15 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.41 humidity=78.56 status=Warning reason=湿度过高
2026-06-09 13:47:20 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.26 humidity=62.88 status=Warning reason=温度过高
2026-06-09 13:47:20 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.00 humidity=71.27 status=Normal reason=无异常
2026-06-09 13:47:25 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.22 humidity=61.71 status=Warning reason=温度过高
2026-06-09 13:47:25 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.31 humidity=75.65 status=Warning reason=湿度过高
2026-06-09 13:47:30 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.50 humidity=70.49 status=Warning reason=湿度过高
2026-06-09 13:47:30 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.37 humidity=73.04 status=Normal reason=无异常
2026-06-09 13:47:35 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.51 humidity=74.83 status=Warning reason=湿度过高
2026-06-09 13:47:35 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.37 humidity=61.85 status=Normal reason=无异常
2026-06-09 13:47:40 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.93 humidity=68.79 status=Normal reason=无异常
2026-06-09 13:47:40 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.86 humidity=78.95 status=Warning reason=湿度过高
2026-06-09 13:47:45 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.82 humidity=63.08 status=Normal reason=无异常
2026-06-09 13:47:45 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.20 humidity=73.36 status=Warning reason=温度过高
2026-06-09 13:47:50 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.78 humidity=65.51 status=Normal reason=无异常
2026-06-09 13:47:50 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.61 humidity=71.29 status=Warning reason=温度过高
2026-06-09 13:47:55 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.77 humidity=58.21 status=Warning reason=温度过高
2026-06-09 13:47:55 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.04 humidity=73.84 status=Normal reason=无异常
2026-06-09 13:48:00 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.23 humidity=70.11 status=Warning reason=温度过高、湿度过高
2026-06-09 13:48:00 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.50 humidity=68.12 status=Warning reason=温度过高
2026-06-09 13:48:05 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.55 humidity=62.19 status=Normal reason=无异常
2026-06-09 13:48:05 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.79 humidity=78.72 status=Warning reason=湿度过高
2026-06-09 13:48:10 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.24 humidity=62.90 status=Normal reason=无异常
2026-06-09 13:48:10 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.93 humidity=79.10 status=Warning reason=温度过高、湿度过高
2026-06-09 13:48:15 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.65 humidity=64.26 status=Normal reason=无异常
2026-06-09 13:48:15 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.90 humidity=76.40 status=Warning reason=温度过高、湿度过高
2026-06-09 13:48:20 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.12 humidity=68.82 status=Normal reason=无异常
2026-06-09 13:48:20 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.58 humidity=79.31 status=Warning reason=温度过高、湿度过高
2026-06-09 13:48:25 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.88 humidity=61.83 status=Normal reason=无异常
2026-06-09 13:48:25 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.84 humidity=65.00 status=Normal reason=无异常
2026-06-09 13:48:30 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.57 humidity=72.39 status=Warning reason=温度过高、湿度过高
2026-06-09 13:48:30 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=29.39 humidity=79.48 status=Warning reason=湿度过高
2026-06-09 13:48:35 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.69 humidity=58.72 status=Normal reason=无异常
2026-06-09 13:48:35 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.08 humidity=65.12 status=Normal reason=无异常
2026-06-09 13:48:40 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.23 humidity=59.28 status=Normal reason=无异常
2026-06-09 13:48:40 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.13 humidity=61.19 status=Normal reason=无异常
2026-06-09 13:48:45 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.69 humidity=65.39 status=Warning reason=温度过高
2026-06-09 13:48:45 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.92 humidity=66.96 status=Warning reason=温度过高
2026-06-09 13:48:50 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.83 humidity=60.61 status=Warning reason=温度过高
2026-06-09 13:48:50 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=29.72 humidity=64.90 status=Normal reason=无异常
2026-06-09 13:48:55 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.71 humidity=68.40 status=Normal reason=无异常
2026-06-09 13:48:55 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.78 humidity=69.19 status=Warning reason=温度过高
2026-06-09 13:49:00 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.49 humidity=65.64 status=Normal reason=无异常
2026-06-09 13:49:00 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.91 humidity=68.82 status=Warning reason=温度过高
2026-06-09 13:49:05 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.52 humidity=72.48 status=Warning reason=温度过高、湿度过高
2026-06-09 13:49:05 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.65 humidity=79.12 status=Warning reason=湿度过高
2026-06-09 13:49:10 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.02 humidity=66.61 status=Normal reason=无异常
2026-06-09 13:49:10 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.49 humidity=66.62 status=Normal reason=无异常
2026-06-09 13:49:15 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.69 humidity=59.83 status=Warning reason=温度过高
2026-06-09 13:49:15 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.57 humidity=68.41 status=Normal reason=无异常
2026-06-09 13:49:21 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.65 humidity=68.28 status=Warning reason=温度过高
2026-06-09 13:49:21 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.43 humidity=70.92 status=Normal reason=无异常
2026-06-09 13:49:26 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.79 humidity=63.53 status=Normal reason=无异常
2026-06-09 13:49:26 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.34 humidity=79.32 status=Warning reason=湿度过高
2026-06-09 13:49:31 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.56 humidity=64.22 status=Warning reason=温度过高
2026-06-09 13:49:31 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.18 humidity=74.30 status=Normal reason=无异常
2026-06-09 13:49:36 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.42 humidity=74.22 status=Warning reason=湿度过高
2026-06-09 13:49:36 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.18 humidity=62.16 status=Warning reason=温度过高
2026-06-09 13:49:41 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.79 humidity=60.73 status=Normal reason=无异常
2026-06-09 13:49:41 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.87 humidity=73.05 status=Warning reason=温度过高
2026-06-09 13:49:46 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.33 humidity=68.34 status=Warning reason=温度过高
2026-06-09 13:49:46 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.94 humidity=63.32 status=Normal reason=无异常
2026-06-09 13:49:51 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.03 humidity=57.40 status=Normal reason=无异常
2026-06-09 13:49:51 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.27 humidity=72.36 status=Warning reason=温度过高
2026-06-09 13:49:56 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.04 humidity=64.78 status=Normal reason=无异常
2026-06-09 13:49:56 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.28 humidity=73.58 status=Warning reason=温度过高
2026-06-09 13:50:01 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.42 humidity=68.39 status=Warning reason=温度过高
2026-06-09 13:50:01 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.51 humidity=78.56 status=Warning reason=湿度过高
2026-06-09 13:50:06 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.36 humidity=71.38 status=Warning reason=湿度过高
2026-06-09 13:50:06 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.04 humidity=78.81 status=Warning reason=温度过高、湿度过高
2026-06-09 13:50:11 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.02 humidity=60.06 status=Normal reason=无异常
2026-06-09 13:50:11 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.61 humidity=70.82 status=Normal reason=无异常
2026-06-09 13:50:16 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.85 humidity=65.24 status=Normal reason=无异常
2026-06-09 13:50:16 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.53 humidity=68.92 status=Warning reason=温度过高
2026-06-09 13:50:21 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.22 humidity=68.57 status=Warning reason=温度过高
2026-06-09 13:50:21 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=36.53 humidity=73.97 status=Warning reason=温度过高
2026-06-09 13:50:26 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.22 humidity=70.94 status=Warning reason=湿度过高
2026-06-09 13:50:26 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.97 humidity=63.15 status=Normal reason=无异常
2026-06-09 13:50:31 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.42 humidity=60.05 status=Normal reason=无异常
2026-06-09 13:50:31 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.69 humidity=68.29 status=Normal reason=无异常
2026-06-09 13:50:36 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.20 humidity=56.08 status=Normal reason=无异常
2026-06-09 13:50:36 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.63 humidity=71.84 status=Normal reason=无异常
2026-06-09 13:50:41 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.47 humidity=69.51 status=Normal reason=无异常
2026-06-09 13:50:41 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.37 humidity=68.99 status=Warning reason=温度过高
2026-06-09 13:50:46 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.38 humidity=69.52 status=Normal reason=无异常
2026-06-09 13:50:46 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.73 humidity=66.10 status=Warning reason=温度过高
2026-06-09 13:50:51 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.59 humidity=60.51 status=Warning reason=温度过高
2026-06-09 13:50:51 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.12 humidity=78.82 status=Warning reason=湿度过高
2026-06-09 13:50:56 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.16 humidity=55.50 status=Warning reason=温度过高
2026-06-09 13:50:56 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.13 humidity=69.45 status=Warning reason=温度过高
2026-06-09 13:51:01 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.70 humidity=64.17 status=Normal reason=无异常
2026-06-09 13:51:01 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.13 humidity=65.12 status=Warning reason=温度过高
2026-06-09 13:51:06 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.48 humidity=71.45 status=Warning reason=湿度过高
2026-06-09 13:51:06 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.36 humidity=69.56 status=Normal reason=无异常
2026-06-09 13:51:11 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.27 humidity=56.67 status=Normal reason=无异常
2026-06-09 13:51:11 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.95 humidity=68.35 status=Normal reason=无异常
2026-06-09 13:51:16 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.12 humidity=71.47 status=Warning reason=湿度过高
2026-06-09 13:51:16 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=30.93 humidity=65.34 status=Normal reason=无异常
2026-06-09 13:51:21 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.80 humidity=67.63 status=Warning reason=温度过高
2026-06-09 13:51:21 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.68 humidity=72.68 status=Normal reason=无异常
2026-06-09 13:51:26 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.55 humidity=60.24 status=Normal reason=无异常
2026-06-09 13:51:26 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.81 humidity=70.41 status=Warning reason=温度过高
2026-06-09 13:51:31 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.10 humidity=64.17 status=Warning reason=温度过高
2026-06-09 13:51:31 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.20 humidity=66.26 status=Normal reason=无异常
2026-06-09 13:51:36 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.05 humidity=73.89 status=Warning reason=温度过高、湿度过高
2026-06-09 13:51:36 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.81 humidity=77.56 status=Warning reason=温度过高、湿度过高
2026-06-09 13:51:41 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.74 humidity=67.66 status=Warning reason=温度过高
2026-06-09 13:51:41 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.16 humidity=64.19 status=Normal reason=无异常
2026-06-09 13:51:46 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.15 humidity=55.55 status=Normal reason=无异常
2026-06-09 13:51:46 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=34.65 humidity=77.85 status=Warning reason=湿度过高
2026-06-09 13:51:51 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.51 humidity=55.13 status=Warning reason=温度过高
2026-06-09 13:51:51 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.72 humidity=68.21 status=Warning reason=温度过高
2026-06-09 13:51:56 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=27.28 humidity=67.07 status=Normal reason=无异常
2026-06-09 13:51:56 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.11 humidity=73.89 status=Normal reason=无异常
2026-06-09 13:52:01 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.24 humidity=60.54 status=Warning reason=温度过高
2026-06-09 13:52:01 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.95 humidity=78.63 status=Warning reason=温度过高、湿度过高
2026-06-09 13:52:06 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.50 humidity=59.08 status=Warning reason=温度过高
2026-06-09 13:52:06 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.28 humidity=72.98 status=Normal reason=无异常
2026-06-09 13:52:11 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.58 humidity=67.44 status=Normal reason=无异常
2026-06-09 13:52:11 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.99 humidity=62.97 status=Normal reason=无异常
2026-06-09 13:52:16 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.42 humidity=71.19 status=Warning reason=温度过高、湿度过高
2026-06-09 13:52:16 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=29.28 humidity=76.43 status=Warning reason=湿度过高
2026-06-09 13:52:21 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.85 humidity=69.48 status=Normal reason=无异常
2026-06-09 13:52:21 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=32.92 humidity=65.04 status=Normal reason=无异常
2026-06-09 13:52:26 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=29.95 humidity=67.23 status=Normal reason=无异常
2026-06-09 13:52:26 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.88 humidity=65.43 status=Warning reason=温度过高
2026-06-09 13:52:31 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.17 humidity=66.08 status=Warning reason=温度过高
2026-06-09 13:52:31 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.14 humidity=74.81 status=Warning reason=温度过高
2026-06-09 13:52:36 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.36 humidity=57.80 status=Normal reason=无异常
2026-06-09 13:52:36 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=35.83 humidity=67.27 status=Warning reason=温度过高
2026-06-09 13:52:41 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.09 humidity=68.66 status=Warning reason=温度过高
2026-06-09 13:52:41 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=28.73 humidity=63.82 status=Normal reason=无异常
2026-06-09 13:52:46 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=28.55 humidity=60.10 status=Normal reason=无异常
2026-06-09 13:52:46 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.97 humidity=76.88 status=Warning reason=温度过高、湿度过高
2026-06-09 13:52:51 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=32.85 humidity=63.41 status=Warning reason=温度过高
2026-06-09 13:52:51 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=31.66 humidity=70.61 status=Normal reason=无异常
2026-06-09 13:52:56 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=30.33 humidity=66.43 status=Warning reason=温度过高
2026-06-09 13:52:56 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=33.81 humidity=73.94 status=Normal reason=无异常
2026-06-09 13:53:01 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=26.83 humidity=57.97 status=Normal reason=无异常
2026-06-09 13:53:01 device=ESP32-ROOM-002 location=信工学院楼B205 temperature=37.93 humidity=66.15 status=Warning reason=温度过高
2026-06-09 13:53:06 device=ESP32-ROOM-001 location=信工学院楼B024 temperature=31.23 humidity=74.01 status=Warning reason=温度过高、湿度过高
